tanggal,stasiun,curah_hujan,suhu,kelembapan,tekanan_udara,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude,forecast_num_1,forecast_num_2,forecast_num_3,forecast_num_4,forecast_num_5,forecast_num_6,forecast_num_7,intensitas_hujan,intensitas_forecast_1,intensitas_forecast_2,intensitas_forecast_3,intensitas_forecast_4,intensitas_forecast_5,intensitas_forecast_6,intensitas_forecast_7
2024-08-09,Stasiun Meteorologi Perak 1,13.947431043807462,28.9,71.0,1015.15,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,11.06,11.74,14.44,7.44,8.11,10.38,9.09,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-09,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,29.0,71.0,1006.71,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,20.12,18.95,20.19,28.0,26.88,16.23,26.67,Ringan,Sedang,Ringan,Sedang,Sedang,Sedang,Ringan,Sedang
2024-08-09,Stasiun Meteorologi Trunojoyo,0.5,29.1,73.0,1014.27,5.0,108.0,0.08694,9.1697425858016,90.0,-7.03976,113.914,0.69,0.94,0.99,0.61,0.39,0.4,0.34,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-08-09,Stasiun Meteorologi Tuban,13.947431043807462,27.9,76.0,1004.54,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-6.8229,111.99177,12.63,17.65,16.77,11.89,19.65,8.89,6.92,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-09,Stasiun Meteorologi Banyuwangi,13.947431043807462,27.1,80.0,1014.45,4.109479160363086,270.0,0.2218777767857143,55.0,126.0,-8.214848016,114.3553195,23.96,29.16,30.81,29.13,26.96,36.41,31.05,Ringan,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang
2024-08-09,Stasiun Geofisika Pasuruan,13.947431043807462,22.1,77.54426774270117,1010.86,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.639341409,112.6882624,13.3,12.01,8.9,7.58,6.88,6.89,7.71,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-09,Stasiun Meteorologi Dhoho,13.947431043807462,27.9,69.0,1012.77,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.75487,111.9469,16.21,14.36,14.86,15.64,13.99,14.25,12.65,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-09,Stasiun Klimatologi Jawa Timur,13.947431043807462,23.9,77.0,1004.12,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.9008,112.5979,18.07,10.41,11.21,16.98,16.47,18.86,23.28,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang
2024-08-09,Stasiun Geofisika Malang,13.947431043807462,25.2,78.0,1005.52,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-8.15,112.45,12.23,12.18,18.62,21.99,29.2,21.15,28.11,Ringan,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang
2024-08-09,Stasiun Geofisika Nganjuk,13.947431043807462,24.6,75.0,1012.99,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.73486,111.76682,13.31,15.35,17.62,13.13,11.62,14.24,12.12,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-09,Stasiun Meteorologi Sangkapura,13.947431043807462,28.9,78.0,1005.26,10.0,109.0,0.58399,9.1697425858016,90.0,-5.8511,112.6578,9.62,12.37,12.1,14.61,14.75,15.98,15.56,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-10,Stasiun Meteorologi Juanda,13.947431043807462,28.0,72.0,1012.32,4.109479160363086,270.0,0.2218777767857143,6.44227,207.0,-7.37235119,112.7816993,21.71,29.66,34.84,32.47,23.12,20.54,27.25,Ringan,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang
2024-08-10,Stasiun Meteorologi Perak 1,13.947431043807462,28.9,69.0,1003.16,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,16.88,31.13,30.16,33.72,26.25,27.68,31.5,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang
2024-08-10,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,29.0,68.0,1014.24,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,11.98,12.55,16.91,13.82,9.64,10.37,4.79,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-10,Stasiun Meteorologi Trunojoyo,13.947431043807462,28.7,73.0,1003.84,6.0,119.0,0.10539,9.1697425858016,90.0,-7.03976,113.914,12.52,16.36,19.96,28.21,19.82,17.78,21.83,Ringan,Ringan,Ringan,Ringan,Sedang,Ringan,Ringan,Sedang
2024-08-10,Stasiun Meteorologi Tuban,13.947431043807462,27.6,75.0,1012.76,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-6.8229,111.99177,11.32,19.84,30.6,44.32,39.92,68.98,76.6,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Lebat,Lebat
2024-08-10,Stasiun Meteorologi Banyuwangi,13.947431043807462,26.5,76.0,1013.13,4.109479160363086,270.0,0.2218777767857143,60.0,124.0,-8.214848016,114.3553195,16.36,14.65,23.18,28.34,38.93,32.1,42.3,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Sedang
2024-08-10,Stasiun Geofisika Pasuruan,13.947431043807462,22.1,77.54426774270117,1006.52,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.639341409,112.6882624,13.19,9.12,5.29,9.42,6.23,5.26,6.07,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-10,Stasiun Meteorologi Dhoho,13.947431043807462,28.3,65.0,1012.91,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.75487,111.9469,12.36,16.35,17.21,19.0,10.69,12.05,13.97,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-10,Stasiun Klimatologi Jawa Timur,13.947431043807462,23.3,78.0,1011.3,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.9008,112.5979,9.66,14.97,17.21,19.89,9.98,12.35,14.23,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-10,Stasiun Geofisika Malang,13.947431043807462,25.5,77.0,1007.31,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-8.15,112.45,16.62,9.14,10.62,8.99,4.82,5.01,5.82,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-10,Stasiun Geofisika Nganjuk,13.947431043807462,25.0,69.0,1004.96,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.73486,111.76682,18.03,25.09,33.69,53.71,52.25,55.02,60.32,Ringan,Ringan,Sedang,Sedang,Lebat,Lebat,Lebat,Lebat
2024-08-10,Stasiun Meteorologi Sangkapura,13.947431043807462,28.7,75.0,1000.19,10.0,107.0,0.61331,9.1697425858016,90.0,-5.8511,112.6578,14.89,19.35,12.0,6.63,7.47,10.7,16.14,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-11,Stasiun Meteorologi Juanda,13.947431043807462,27.1,76.0,1011.75,4.109479160363086,270.0,0.2218777767857143,6.26127,269.0,-7.37235119,112.7816993,21.83,31.94,27.26,18.1,18.87,8.86,9.72,Ringan,Sedang,Sedang,Sedang,Ringan,Ringan,Ringan,Ringan
2024-08-11,Stasiun Meteorologi Perak 1,13.947431043807462,27.9,69.0,1002.18,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,14.76,10.25,10.88,15.65,17.76,22.89,21.26,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang,Sedang
2024-08-11,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,28.1,66.0,1010.48,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,12.74,13.68,12.57,6.75,9.98,10.29,14.71,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-11,Stasiun Meteorologi Trunojoyo,13.947431043807462,27.8,64.0,1008.68,5.0,119.0,0.0778,9.1697425858016,90.0,-7.03976,113.914,15.82,23.1,26.01,40.43,46.98,61.95,55.94,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Lebat,Lebat
2024-08-11,Stasiun Meteorologi Tuban,13.947431043807462,27.0,70.0,1013.4,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-6.8229,111.99177,18.04,19.01,18.73,17.31,16.22,19.19,21.3,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang
2024-08-11,Stasiun Meteorologi Banyuwangi,13.947431043807462,26.5,67.0,1008.49,4.109479160363086,270.0,0.2218777767857143,67.0,125.0,-8.214848016,114.3553195,12.64,13.06,19.46,13.37,14.19,16.05,18.56,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-11,Stasiun Geofisika Pasuruan,13.947431043807462,21.0,75.0,1008.35,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.639341409,112.6882624,15.46,17.87,15.5,16.61,16.91,15.33,16.46,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-11,Stasiun Meteorologi Dhoho,13.947431043807462,27.2,54.0,1013.66,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.75487,111.9469,12.28,19.96,6.25,7.72,9.38,10.9,11.48,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-11,Stasiun Klimatologi Jawa Timur,13.947431043807462,22.0,66.0,1011.68,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.9008,112.5979,20.74,18.81,13.23,10.53,8.93,5.93,8.23,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-11,Stasiun Geofisika Malang,13.947431043807462,24.0,71.0,1011.58,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-8.15,112.45,14.58,14.1,12.71,22.11,14.26,18.0,18.08,Ringan,Ringan,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan
2024-08-11,Stasiun Geofisika Nganjuk,13.947431043807462,23.5,68.0,1012.35,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.73486,111.76682,13.69,15.92,7.75,8.22,4.83,3.43,4.19,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Ringan
2024-08-11,Stasiun Meteorologi Sangkapura,13.947431043807462,28.3,74.0,1002.32,8.0,108.0,0.48442,9.1697425858016,90.0,-5.8511,112.6578,8.82,7.76,4.32,3.6,4.82,4.8,4.26,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Ringan,Ringan,Ringan
2024-08-12,Stasiun Meteorologi Juanda,13.947431043807462,25.8,79.0,1013.78,4.109479160363086,270.0,0.2218777767857143,6.40395,300.0,-7.37235119,112.7816993,13.33,11.47,5.98,6.9,5.8,3.76,0.52,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan
2024-08-12,Stasiun Meteorologi Perak 1,13.947431043807462,26.5,62.0,1013.06,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,17.09,18.52,13.23,14.5,10.19,8.25,8.72,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-12,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,27.1,60.0,1004.92,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,12.86,9.46,10.23,9.57,6.19,8.91,7.25,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-12,Stasiun Meteorologi Trunojoyo,13.947431043807462,27.5,65.0,1008.78,4.0,113.0,0.08356,9.1697425858016,90.0,-7.03976,113.914,14.01,17.84,26.47,32.26,31.45,44.45,15.22,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Ringan
2024-08-12,Stasiun Meteorologi Tuban,13.947431043807462,27.0,57.0,1009.8,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-6.8229,111.99177,13.82,20.07,2.21,2.55,3.09,4.16,4.08,Ringan,Ringan,Sedang,Tidak Hujan,Tidak Hujan,Tidak Hujan,Ringan,Ringan
2024-08-12,Stasiun Meteorologi Banyuwangi,13.947431043807462,26.0,60.0,1009.33,4.109479160363086,270.0,0.2218777767857143,72.0,122.0,-8.214848016,114.3553195,12.06,19.61,11.99,17.24,23.52,36.94,19.34,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang,Sedang,Ringan
2024-08-12,Stasiun Geofisika Pasuruan,13.947431043807462,19.4,77.54426774270117,1011.67,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.639341409,112.6882624,18.36,18.24,18.16,23.97,30.89,45.57,21.56,Ringan,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang
2024-08-12,Stasiun Meteorologi Dhoho,13.947431043807462,27.1,51.0,1017.16,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.75487,111.9469,16.25,20.48,16.02,17.46,16.5,11.09,13.47,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-12,Stasiun Klimatologi Jawa Timur,13.947431043807462,21.9,63.0,1015.41,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.9008,112.5979,19.5,18.36,16.19,7.37,8.91,13.34,10.79,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-12,Stasiun Geofisika Malang,13.947431043807462,23.3,69.0,1003.44,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-8.15,112.45,10.37,10.22,5.95,4.89,4.82,2.58,2.97,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan
2024-08-12,Stasiun Geofisika Nganjuk,13.947431043807462,23.1,55.0,1013.11,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.73486,111.76682,13.11,15.86,14.81,19.72,18.31,7.57,8.08,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-12,Stasiun Meteorologi Sangkapura,13.947431043807462,28.2,72.0,1016.64,9.0,110.0,0.4596,9.1697425858016,90.0,-5.8511,112.6578,16.23,12.36,18.26,18.3,16.1,18.93,24.27,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang
2024-08-13,Stasiun Meteorologi Juanda,13.947431043807462,26.9,77.0,1011.93,4.109479160363086,270.0,0.2218777767857143,11.55431,318.0,-7.37235119,112.7816993,13.83,21.19,31.75,27.39,22.44,25.6,17.93,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Sedang,Ringan
2024-08-13,Stasiun Meteorologi Perak 1,13.947431043807462,27.9,70.0,1015.45,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,15.19,9.77,12.86,15.07,11.88,6.4,6.12,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-13,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,27.7,70.0,1020.06,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,6.25,8.74,7.41,6.06,2.85,4.34,2.66,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Ringan,Tidak Hujan
2024-08-13,Stasiun Meteorologi Trunojoyo,13.947431043807462,28.0,76.0,1015.12,3.0,122.0,0.05299,9.1697425858016,90.0,-7.03976,113.914,8.0,9.63,9.67,11.43,11.65,13.65,10.31,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-13,Stasiun Meteorologi Tuban,13.947431043807462,27.5,68.0,1011.25,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-6.8229,111.99177,14.82,19.2,27.79,25.28,27.31,41.06,14.9,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Ringan
2024-08-13,Stasiun Meteorologi Banyuwangi,13.947431043807462,26.4,57.0,1015.23,4.109479160363086,270.0,0.2218777767857143,71.0,124.0,-8.214848016,114.3553195,10.31,14.93,6.52,3.38,2.88,3.05,4.51,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Ringan
2024-08-13,Stasiun Geofisika Pasuruan,13.947431043807462,20.7,77.54426774270117,1010.72,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.639341409,112.6882624,17.73,20.94,15.37,16.53,21.75,16.34,18.51,Ringan,Ringan,Sedang,Ringan,Ringan,Sedang,Ringan,Ringan
2024-08-13,Stasiun Meteorologi Dhoho,13.947431043807462,27.5,62.0,1010.12,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.75487,111.9469,11.59,6.38,5.35,4.07,5.32,5.57,7.87,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-13,Stasiun Klimatologi Jawa Timur,13.947431043807462,22.7,72.0,1008.24,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.9008,112.5979,13.46,15.21,23.08,24.47,25.9,27.29,15.62,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Ringan
2024-08-13,Stasiun Geofisika Malang,13.947431043807462,23.9,79.0,1017.82,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-8.15,112.45,9.91,5.6,3.78,6.25,2.54,2.87,2.23,Ringan,Ringan,Ringan,Tidak Hujan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-08-13,Stasiun Geofisika Nganjuk,13.947431043807462,24.3,62.0,1005.91,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.73486,111.76682,4.87,2.75,2.02,1.41,1.18,0.81,0.47,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-08-13,Stasiun Meteorologi Sangkapura,13.947431043807462,28.4,76.0,1017.66,9.0,111.0,0.44774,9.1697425858016,90.0,-5.8511,112.6578,20.63,19.33,25.62,26.4,21.56,16.53,11.09,Ringan,Sedang,Ringan,Sedang,Sedang,Sedang,Ringan,Ringan
2024-08-14,Stasiun Meteorologi Juanda,13.947431043807462,27.1,78.0,1012.5,4.109479160363086,270.0,0.2218777767857143,15.31894,306.0,-7.37235119,112.7816993,15.21,18.71,25.59,24.82,23.31,17.17,12.91,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Ringan,Ringan
2024-08-14,Stasiun Meteorologi Perak 1,13.947431043807462,28.0,72.0,1003.0,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,12.08,12.49,11.13,4.43,3.91,3.55,4.23,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Ringan
2024-08-14,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,28.0,73.0,1011.84,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,14.19,18.08,20.36,20.0,9.79,7.41,7.83,Ringan,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan
2024-08-14,Stasiun Meteorologi Trunojoyo,13.947431043807462,28.9,73.0,999.5,6.0,114.0,0.10639,9.1697425858016,90.0,-7.03976,113.914,16.33,21.21,28.97,46.47,49.88,53.98,29.31,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Lebat,Sedang
2024-08-14,Stasiun Meteorologi Tuban,13.947431043807462,27.4,73.0,1013.13,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-6.8229,111.99177,11.06,15.92,21.14,24.46,21.17,15.57,12.81,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Ringan,Ringan
2024-08-14,Stasiun Meteorologi Banyuwangi,13.947431043807462,26.3,54.0,1014.43,4.109479160363086,270.0,0.2218777767857143,68.0,124.0,-8.214848016,114.3553195,13.17,10.77,11.77,13.43,15.21,14.4,5.95,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-14,Stasiun Geofisika Pasuruan,13.947431043807462,21.2,77.54426774270117,1007.04,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.639341409,112.6882624,17.59,11.94,11.43,12.46,9.49,6.98,6.7,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-14,Stasiun Meteorologi Dhoho,13.947431043807462,28.2,58.0,1010.62,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.75487,111.9469,11.16,14.08,26.08,28.87,36.33,43.89,25.17,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Sedang
2024-08-14,Stasiun Klimatologi Jawa Timur,13.947431043807462,23.2,69.0,1019.77,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.9008,112.5979,7.89,5.98,7.8,7.01,5.9,4.93,4.73,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-14,Stasiun Geofisika Malang,13.947431043807462,24.5,75.0,1007.47,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-8.15,112.45,12.48,14.74,17.2,13.69,8.11,9.62,11.22,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-14,Stasiun Geofisika Nganjuk,13.947431043807462,25.0,66.0,1004.71,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.73486,111.76682,20.4,16.25,5.37,4.79,3.18,2.33,2.83,Ringan,Sedang,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-08-14,Stasiun Meteorologi Sangkapura,13.947431043807462,28.5,80.0,1017.41,10.0,110.0,0.58023,9.1697425858016,90.0,-5.8511,112.6578,10.84,14.47,17.54,11.01,5.24,3.49,2.68,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan
2024-08-15,Stasiun Meteorologi Juanda,13.947431043807462,27.0,69.0,1019.81,4.109479160363086,270.0,0.2218777767857143,16.04275,305.0,-7.37235119,112.7816993,13.0,14.43,18.39,13.96,20.21,18.56,18.44,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang,Ringan,Ringan
2024-08-15,Stasiun Meteorologi Perak 1,13.947431043807462,27.7,69.0,1010.02,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,11.03,16.58,7.07,9.85,9.19,11.56,11.84,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-15,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,27.6,69.0,1015.06,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,10.65,11.3,13.62,17.55,11.09,18.4,22.64,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang
2024-08-15,Stasiun Meteorologi Trunojoyo,13.947431043807462,28.1,67.0,1016.71,4.0,119.0,0.07622,9.1697425858016,90.0,-7.03976,113.914,11.72,11.04,14.52,11.86,14.7,14.69,13.91,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-15,Stasiun Meteorologi Tuban,13.947431043807462,26.9,69.0,1006.29,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-6.8229,111.99177,20.42,16.57,17.08,13.22,16.56,13.88,13.48,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-15,Stasiun Meteorologi Banyuwangi,0.1,26.1,58.0,1007.57,4.109479160363086,270.0,0.2218777767857143,70.0,124.0,-8.214848016,114.3553195,0.07,0.1,0.11,0.1,0.13,0.09,0.08,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-08-15,Stasiun Geofisika Pasuruan,13.947431043807462,20.7,77.54426774270117,1016.15,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.639341409,112.6882624,17.3,20.64,15.31,18.3,13.71,7.09,6.31,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-15,Stasiun Meteorologi Dhoho,13.947431043807462,26.5,58.0,1018.43,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.75487,111.9469,16.4,17.91,16.51,12.13,14.66,10.38,17.03,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-15,Stasiun Klimatologi Jawa Timur,13.947431043807462,21.9,72.0,1012.81,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.9008,112.5979,21.07,20.11,15.37,15.49,23.64,20.07,12.96,Ringan,Sedang,Sedang,Ringan,Ringan,Sedang,Sedang,Ringan
2024-08-15,Stasiun Geofisika Malang,13.947431043807462,24.0,73.0,1005.6,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-8.15,112.45,12.76,14.45,12.51,9.41,9.42,10.89,11.9,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-08-15,Stasiun Geofisika Nganjuk,13.947431043807462,24.9,64.0,1019.94,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.73486,111.76682,12.07,7.9,8.96,12.04,13.98,3.69,2.46,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan
2024-08-15,Stasiun Meteorologi Sangkapura,13.947431043807462,28.2,76.0,1007.35,9.0,109.0,0.53857,9.1697425858016,90.0,-5.8511,112.6578,12.68,17.14,14.32,21.54,10.68,9.57,11.82,Ringan,Ringan,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan
2024-08-16,Stasiun Meteorologi Juanda,13.947431043807462,27.2,67.0,1008.32,4.109479160363086,270.0,0.2218777767857143,10.92709,290.0,-7.37235119,112.7816993,10.82,2.95,3.73,4.56,4.17,4.26,4.92,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Ringan,Ringan,Ringan,Ringan
2024-08-16,Stasiun Meteorologi Perak 1,13.947431043807462,27.6,68.0,1011.71,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.223150593,112.7240614,18.72,16.54,11.09,15.81,15.28,16.29,22.33,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang
2024-08-16,Stasiun Meteorologi Maritim Tanjung Perak,13.947431043807462,27.7,68.0,1017.77,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,90.0,-7.204320905,112.7351022,13.94,18.5,31.62,17.97,16.76,4.8,5.08,Ringan,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan
