tanggal,stasiun,curah_hujan,suhu,kelembapan,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude
2024-05-16,Stasiun Meteorologi Juanda,0.0,29.5,78.0,0.0,270,0.0,1.97211,9,-7.37235119,112.7816993
2024-05-16,Stasiun Meteorologi Perak 1,0.0,30.1,68.0,0.0,270,0.0,0.531,49,-7.223150593,112.7240614
2024-05-16,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.5,67.0,0.0,270,0.0,0.531,49,-7.204320905,112.7351022
2024-05-17,Stasiun Meteorologi Juanda,,29.7,82.0,0.0,270,0.0,5.22483,202,-7.37235119,112.7816993
2024-05-17,Stasiun Meteorologi Perak 1,0.0,30.5,70.0,0.0,270,0.0,1.37505,237,-7.223150593,112.7240614
2024-05-17,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.8,69.0,0.0,270,0.0,1.37505,237,-7.204320905,112.7351022
2024-05-18,Stasiun Meteorologi Juanda,,29.5,73.0,0.0,270,0.0,5.58272,200,-7.37235119,112.7816993
2024-05-18,Stasiun Meteorologi Perak 1,,30.2,69.0,0.0,270,0.0,1.81996,238,-7.223150593,112.7240614
2024-05-18,Stasiun Meteorologi Maritim Tanjung Perak,,30.4,69.0,0.0,270,0.0,1.81996,238,-7.204320905,112.7351022
2024-05-19,Stasiun Meteorologi Juanda,0.0,29.0,73.0,0.0,270,0.0,1.92213,351,-7.37235119,112.7816993
2024-05-19,Stasiun Meteorologi Perak 1,0.0,29.9,67.0,0.0,270,0.0,0.92255,49,-7.223150593,112.7240614
2024-05-19,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.0,67.0,0.0,270,0.0,0.92255,49,-7.204320905,112.7351022
2024-05-20,Stasiun Meteorologi Juanda,0.1,29.2,75.0,0.0,270,0.0,0.2487,233,-7.37235119,112.7816993
2024-05-20,Stasiun Meteorologi Perak 1,0.0,30.2,68.0,0.0,270,0.0,0.77595,75,-7.223150593,112.7240614
2024-05-20,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.2,69.0,0.0,270,0.0,0.77595,75,-7.204320905,112.7351022
2024-05-21,Stasiun Meteorologi Juanda,,29.2,74.0,0.0,270,0.0,0.77888,315,-7.37235119,112.7816993
2024-05-21,Stasiun Meteorologi Perak 1,,30.1,69.0,0.0,270,0.0,0.68235,54,-7.223150593,112.7240614
2024-05-21,Stasiun Meteorologi Maritim Tanjung Perak,,30.3,69.0,0.0,270,0.0,0.68235,54,-7.204320905,112.7351022
2024-05-22,Stasiun Meteorologi Juanda,,29.2,77.0,0.0,270,0.0,3.72815,198,-7.37235119,112.7816993
2024-05-22,Stasiun Meteorologi Perak 1,0.0,29.9,72.0,0.0,270,0.0,0.91995,229,-7.223150593,112.7240614
2024-05-22,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.1,72.0,0.0,270,0.0,0.91995,229,-7.204320905,112.7351022
2024-05-23,Stasiun Meteorologi Juanda,,29.9,74.0,0.0,270,0.0,7.00127,202,-7.37235119,112.7816993
2024-05-23,Stasiun Meteorologi Perak 1,,30.3,70.0,0.0,270,0.0,1.94803,241,-7.223150593,112.7240614
2024-05-23,Stasiun Meteorologi Maritim Tanjung Perak,,30.4,70.0,0.0,270,0.0,1.94803,241,-7.204320905,112.7351022
2024-05-24,Stasiun Meteorologi Juanda,0.0,29.9,80.0,0.0,270,0.0,6.02912,200,-7.37235119,112.7816993
2024-05-24,Stasiun Meteorologi Perak 1,0.0,30.1,75.0,0.0,270,0.0,1.90214,240,-7.223150593,112.7240614
2024-05-24,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.3,75.0,0.0,270,0.0,1.90214,240,-7.204320905,112.7351022
2024-05-25,Stasiun Meteorologi Juanda,,29.7,80.0,0.0,270,0.0,1.18314,28,-7.37235119,112.7816993
2024-05-25,Stasiun Meteorologi Perak 1,2.0,30.2,72.0,0.0,270,0.0,0.99925,72,-7.223150593,112.7240614
2024-05-25,Stasiun Meteorologi Maritim Tanjung Perak,15.6,30.5,73.0,0.0,270,0.0,0.99925,72,-7.204320905,112.7351022
2024-05-26,Stasiun Meteorologi Juanda,,29.3,78.0,0.0,270,0.0,2.06013,6,-7.37235119,112.7816993
2024-05-26,Stasiun Meteorologi Perak 1,0.0,29.9,70.0,0.0,270,0.0,0.9718,55,-7.223150593,112.7240614
2024-05-26,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.3,70.0,0.0,270,0.0,0.9718,55,-7.204320905,112.7351022
2024-05-27,Stasiun Meteorologi Juanda,0.0,29.7,76.0,0.0,270,0.0,0.66529,257,-7.37235119,112.7816993
2024-05-27,Stasiun Meteorologi Perak 1,0.0,30.7,70.0,0.0,270,0.0,0.29284,59,-7.223150593,112.7240614
2024-05-27,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.8,71.0,0.0,270,0.0,0.29284,59,-7.204320905,112.7351022
2024-05-28,Stasiun Meteorologi Juanda,,29.8,75.0,0.0,270,0.0,6.78781,203,-7.37235119,112.7816993
2024-05-28,Stasiun Meteorologi Perak 1,,30.1,74.0,0.0,270,0.0,1.6934,236,-7.223150593,112.7240614
2024-05-28,Stasiun Meteorologi Maritim Tanjung Perak,,30.0,75.0,0.0,270,0.0,1.6934,236,-7.204320905,112.7351022
2024-05-29,Stasiun Meteorologi Juanda,,29.9,77.0,0.0,270,0.0,7.78019,208,-7.37235119,112.7816993
2024-05-29,Stasiun Meteorologi Perak 1,0.0,30.2,73.0,0.0,270,0.0,2.79762,246,-7.223150593,112.7240614
2024-05-29,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,73.0,0.0,270,0.0,2.79762,246,-7.204320905,112.7351022
2024-05-30,Stasiun Meteorologi Juanda,,29.6,78.0,0.0,270,0.0,4.87613,15,-7.37235119,112.7816993
2024-05-30,Stasiun Meteorologi Perak 1,2.6,30.2,72.0,0.0,270,0.0,1.40323,55,-7.223150593,112.7240614
2024-05-30,Stasiun Meteorologi Maritim Tanjung Perak,8.8,30.4,72.0,0.0,270,0.0,1.40323,55,-7.204320905,112.7351022
2024-05-31,Stasiun Meteorologi Juanda,,30.2,74.0,0.0,270,0.0,2.05081,47,-7.37235119,112.7816993
2024-05-31,Stasiun Meteorologi Perak 1,0.0,30.8,70.0,0.0,270,0.0,0.59967,85,-7.223150593,112.7240614
2024-05-31,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,70.0,0.0,270,0.0,0.59967,85,-7.204320905,112.7351022
2024-06-01,Stasiun Meteorologi Juanda,,30.2,74.0,0.0,270,0.0,3.21908,43,-7.37235119,112.7816993
2024-06-01,Stasiun Meteorologi Perak 1,0.0,31.0,70.0,0.0,270,0.0,1.12361,69,-7.223150593,112.7240614
2024-06-01,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,72.0,0.0,270,0.0,1.12361,69,-7.204320905,112.7351022
2024-06-02,Stasiun Meteorologi Juanda,0.9,29.4,78.0,0.0,270,0.0,2.29456,79,-7.37235119,112.7816993
2024-06-02,Stasiun Meteorologi Perak 1,0.0,30.2,74.0,0.0,270,0.0,1.10454,95,-7.223150593,112.7240614
2024-06-02,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.4,74.0,0.0,270,0.0,1.10454,95,-7.204320905,112.7351022
2024-06-03,Stasiun Meteorologi Juanda,0.0,28.8,75.0,0.0,270,0.0,0.67082,297,-7.37235119,112.7816993
2024-06-03,Stasiun Meteorologi Perak 1,,29.8,71.0,0.0,270,0.0,0.85147,93,-7.223150593,112.7240614
2024-06-03,Stasiun Meteorologi Maritim Tanjung Perak,,30.1,71.0,0.0,270,0.0,0.85147,93,-7.204320905,112.7351022
2024-06-04,Stasiun Meteorologi Juanda,,29.2,73.0,0.0,270,0.0,1.39463,255,-7.37235119,112.7816993
2024-06-04,Stasiun Meteorologi Perak 1,0.0,29.7,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-04,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.9,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-05,Stasiun Meteorologi Juanda,0.0,28.9,76.0,0.0,270,0.0,3.09556,239,-7.37235119,112.7816993
2024-06-05,Stasiun Meteorologi Perak 1,0.1,30.0,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-05,Stasiun Meteorologi Maritim Tanjung Perak,1.2,29.9,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-06,Stasiun Meteorologi Juanda,0.0,29.0,74.0,0.0,270,0.0,3.71079,256,-7.37235119,112.7816993
2024-06-06,Stasiun Meteorologi Perak 1,0.0,29.8,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-06,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.0,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-07,Stasiun Meteorologi Juanda,,29.3,76.0,0.0,270,0.0,3.10161,268,-7.37235119,112.7816993
2024-06-07,Stasiun Meteorologi Perak 1,0.0,30.1,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-07,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.2,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-08,Stasiun Meteorologi Juanda,,28.8,78.0,0.0,270,0.0,12.9031,166,-7.37235119,112.7816993
2024-06-08,Stasiun Meteorologi Perak 1,0.0,29.7,73.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-08,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.9,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-09,Stasiun Meteorologi Juanda,10.0,28.5,83.0,0.0,270,0.0,13.65915,182,-7.37235119,112.7816993
2024-06-09,Stasiun Meteorologi Perak 1,4.2,29.0,77.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-09,Stasiun Meteorologi Maritim Tanjung Perak,3.5,29.1,77.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-10,Stasiun Meteorologi Juanda,,29.3,78.0,0.0,270,0.0,10.5019,179,-7.37235119,112.7816993
2024-06-10,Stasiun Meteorologi Perak 1,,30.3,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-10,Stasiun Meteorologi Maritim Tanjung Perak,,30.5,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-11,Stasiun Meteorologi Juanda,0.5,29.5,78.0,0.0,270,0.0,5.97097,185,-7.37235119,112.7816993
2024-06-11,Stasiun Meteorologi Perak 1,0.1,29.9,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-11,Stasiun Meteorologi Maritim Tanjung Perak,0.5,30.0,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-12,Stasiun Meteorologi Juanda,0.1,28.6,77.0,0.0,270,0.0,3.18002,233,-7.37235119,112.7816993
2024-06-12,Stasiun Meteorologi Perak 1,1.0,29.1,75.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-12,Stasiun Meteorologi Maritim Tanjung Perak,0.1,29.2,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-13,Stasiun Meteorologi Juanda,,28.9,77.0,0.0,270,0.0,3.9579,334,-7.37235119,112.7816993
2024-06-13,Stasiun Meteorologi Perak 1,0.4,29.3,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-13,Stasiun Meteorologi Maritim Tanjung Perak,2.6,29.7,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-14,Stasiun Meteorologi Juanda,,28.5,85.0,0.0,270,0.0,8.0455,328,-7.37235119,112.7816993
2024-06-14,Stasiun Meteorologi Perak 1,0.1,29.6,75.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-14,Stasiun Meteorologi Maritim Tanjung Perak,0.1,29.8,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-15,Stasiun Meteorologi Juanda,35.8,27.9,85.0,0.0,270,0.0,9.14002,307,-7.37235119,112.7816993
2024-06-15,Stasiun Meteorologi Perak 1,0.2,29.3,79.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-15,Stasiun Meteorologi Maritim Tanjung Perak,0.1,29.5,78.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-16,Stasiun Meteorologi Juanda,0.3,28.9,78.0,0.0,270,0.0,16.14187,304,-7.37235119,112.7816993
2024-06-16,Stasiun Meteorologi Perak 1,6.5,29.3,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-16,Stasiun Meteorologi Maritim Tanjung Perak,1.5,29.7,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-17,Stasiun Meteorologi Juanda,0.0,29.4,72.0,0.0,270,0.0,16.35153,291,-7.37235119,112.7816993
2024-06-17,Stasiun Meteorologi Perak 1,0.6,29.6,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-17,Stasiun Meteorologi Maritim Tanjung Perak,0.1,29.7,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-18,Stasiun Meteorologi Juanda,,28.3,72.0,0.0,270,0.0,17.7376,291,-7.37235119,112.7816993
2024-06-18,Stasiun Meteorologi Perak 1,0.0,29.1,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-18,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.3,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-19,Stasiun Meteorologi Juanda,,27.8,73.0,0.0,270,0.0,14.79071,292,-7.37235119,112.7816993
2024-06-19,Stasiun Meteorologi Perak 1,,28.5,66.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-19,Stasiun Meteorologi Maritim Tanjung Perak,,28.6,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-20,Stasiun Meteorologi Juanda,,27.6,77.0,0.0,270,0.0,5.21177,242,-7.37235119,112.7816993
2024-06-20,Stasiun Meteorologi Perak 1,0.0,28.4,66.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-20,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.7,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-21,Stasiun Meteorologi Juanda,0.0,27.6,73.0,0.0,270,0.0,7.99453,254,-7.37235119,112.7816993
2024-06-21,Stasiun Meteorologi Perak 1,0.0,28.4,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.6,64.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-22,Stasiun Meteorologi Juanda,,28.0,78.0,0.0,270,0.0,3.90512,220,-7.37235119,112.7816993
2024-06-22,Stasiun Meteorologi Perak 1,0.0,29.0,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-22,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.1,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-23,Stasiun Meteorologi Juanda,0.0,28.0,77.0,0.0,270,0.0,10.33259,189,-7.37235119,112.7816993
2024-06-23,Stasiun Meteorologi Perak 1,0.0,28.7,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-23,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.9,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-24,Stasiun Meteorologi Juanda,,27.9,80.0,0.0,270,0.0,16.6307,169,-7.37235119,112.7816993
2024-06-24,Stasiun Meteorologi Perak 1,,28.4,75.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-24,Stasiun Meteorologi Maritim Tanjung Perak,,28.4,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-25,Stasiun Meteorologi Juanda,0.1,28.7,81.0,0.0,270,0.0,11.96265,183,-7.37235119,112.7816993
2024-06-25,Stasiun Meteorologi Perak 1,0.0,29.5,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-25,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.6,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-26,Stasiun Meteorologi Juanda,,29.1,77.0,0.0,270,0.0,9.48538,195,-7.37235119,112.7816993
2024-06-26,Stasiun Meteorologi Perak 1,,29.6,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-26,Stasiun Meteorologi Maritim Tanjung Perak,,29.9,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-27,Stasiun Meteorologi Juanda,,28.9,82.0,0.0,270,0.0,4.65027,269,-7.37235119,112.7816993
2024-06-27,Stasiun Meteorologi Perak 1,0.0,29.5,77.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-27,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.8,75.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-28,Stasiun Meteorologi Juanda,32.4,28.5,82.0,0.0,270,0.0,9.98461,304,-7.37235119,112.7816993
2024-06-28,Stasiun Meteorologi Perak 1,0.0,29.3,78.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-28,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.5,77.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-29,Stasiun Meteorologi Juanda,16.5,28.9,78.0,0.0,270,0.0,15.46908,309,-7.37235119,112.7816993
2024-06-29,Stasiun Meteorologi Perak 1,0.1,30.0,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-29,Stasiun Meteorologi Maritim Tanjung Perak,1.4,30.1,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-06-30,Stasiun Meteorologi Juanda,,28.9,77.0,0.0,270,0.0,2.75045,269,-7.37235119,112.7816993
2024-06-30,Stasiun Meteorologi Perak 1,0.0,29.3,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-06-30,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.5,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-01,Stasiun Meteorologi Juanda,0.0,29.0,74.0,0.0,270,0.0,16.96878,318,-7.37235119,112.7816993
2024-07-01,Stasiun Meteorologi Perak 1,0.0,29.5,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-01,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.7,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-02,Stasiun Meteorologi Juanda,0.0,28.2,82.0,0.0,270,0.0,12.93402,309,-7.37235119,112.7816993
2024-07-02,Stasiun Meteorologi Perak 1,0.0,28.6,77.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-02,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.7,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-03,Stasiun Meteorologi Juanda,20.0,28.2,87.0,0.0,270,0.0,10.17262,277,-7.37235119,112.7816993
2024-07-03,Stasiun Meteorologi Perak 1,24.4,28.4,79.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-03,Stasiun Meteorologi Maritim Tanjung Perak,12.7,28.6,78.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-04,Stasiun Meteorologi Juanda,4.5,28.0,83.0,0.0,270,0.0,8.00225,229,-7.37235119,112.7816993
2024-07-04,Stasiun Meteorologi Perak 1,0.2,28.6,76.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-04,Stasiun Meteorologi Maritim Tanjung Perak,0.1,28.7,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-05,Stasiun Meteorologi Juanda,0.0,28.7,81.0,0.0,270,0.0,10.99975,212,-7.37235119,112.7816993
2024-07-05,Stasiun Meteorologi Perak 1,0.0,29.2,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-05,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.3,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-06,Stasiun Meteorologi Juanda,,28.3,83.0,0.0,270,0.0,14.6185,192,-7.37235119,112.7816993
2024-07-06,Stasiun Meteorologi Perak 1,0.0,28.7,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-06,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.9,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-07,Stasiun Meteorologi Juanda,0.0,28.4,81.0,0.0,270,0.0,14.63856,184,-7.37235119,112.7816993
2024-07-07,Stasiun Meteorologi Perak 1,,29.1,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-07,Stasiun Meteorologi Maritim Tanjung Perak,,29.0,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-08,Stasiun Meteorologi Juanda,,,,0.0,270,0.0,17.10196,164,-7.37235119,112.7816993
2024-07-08,Stasiun Meteorologi Perak 1,,,,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-08,Stasiun Meteorologi Maritim Tanjung Perak,,,,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-09,Stasiun Meteorologi Juanda,0.0,27.4,73.0,0.0,270,0.0,14.08007,159,-7.37235119,112.7816993
2024-07-09,Stasiun Meteorologi Perak 1,0.0,28.1,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-09,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.5,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-10,Stasiun Meteorologi Juanda,0.0,27.7,75.0,0.0,270,0.0,9.43237,175,-7.37235119,112.7816993
2024-07-10,Stasiun Meteorologi Perak 1,0.0,28.3,73.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-10,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.6,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-11,Stasiun Meteorologi Juanda,0.0,27.5,71.0,0.0,270,0.0,4.19647,199,-7.37235119,112.7816993
2024-07-11,Stasiun Meteorologi Perak 1,0.0,28.4,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-11,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.8,64.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-12,Stasiun Meteorologi Juanda,0.0,27.2,71.0,0.0,270,0.0,3.76897,289,-7.37235119,112.7816993
2024-07-12,Stasiun Meteorologi Perak 1,0.0,27.8,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-12,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.0,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-13,Stasiun Meteorologi Juanda,0.0,27.0,70.0,0.0,270,0.0,7.17988,305,-7.37235119,112.7816993
2024-07-13,Stasiun Meteorologi Perak 1,0.0,27.8,66.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-13,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.9,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-14,Stasiun Meteorologi Juanda,0.0,26.3,69.0,0.0,270,0.0,11.3483,299,-7.37235119,112.7816993
2024-07-14,Stasiun Meteorologi Perak 1,0.0,26.9,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-14,Stasiun Meteorologi Maritim Tanjung Perak,0.0,26.9,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-15,Stasiun Meteorologi Juanda,0.0,26.4,71.0,0.0,270,0.0,15.37137,311,-7.37235119,112.7816993
2024-07-15,Stasiun Meteorologi Perak 1,0.0,27.4,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-15,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.6,64.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-16,Stasiun Meteorologi Juanda,0.0,27.2,73.0,0.0,270,0.0,14.06495,300,-7.37235119,112.7816993
2024-07-16,Stasiun Meteorologi Perak 1,0.0,27.5,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-16,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.8,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-17,Stasiun Meteorologi Juanda,0.0,26.4,80.0,0.0,270,0.0,16.98764,293,-7.37235119,112.7816993
2024-07-17,Stasiun Meteorologi Perak 1,0.0,27.5,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-17,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.0,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-18,Stasiun Meteorologi Juanda,0.0,26.8,80.0,0.0,270,0.0,13.02682,278,-7.37235119,112.7816993
2024-07-18,Stasiun Meteorologi Perak 1,0.0,27.9,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-18,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-19,Stasiun Meteorologi Juanda,0.0,27.2,79.0,0.0,270,0.0,11.30316,249,-7.37235119,112.7816993
2024-07-19,Stasiun Meteorologi Perak 1,0.0,28.2,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-19,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.3,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-20,Stasiun Meteorologi Juanda,0.0,26.9,74.0,0.0,270,0.0,10.25911,220,-7.37235119,112.7816993
2024-07-20,Stasiun Meteorologi Perak 1,0.0,27.8,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-20,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.1,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-21,Stasiun Meteorologi Juanda,0.0,27.0,73.0,0.0,270,0.0,13.44268,193,-7.37235119,112.7816993
2024-07-21,Stasiun Meteorologi Perak 1,0.0,27.6,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.9,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-22,Stasiun Meteorologi Juanda,0.0,26.9,72.0,0.0,270,0.0,16.04295,171,-7.37235119,112.7816993
2024-07-22,Stasiun Meteorologi Perak 1,0.0,27.8,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-22,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.8,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-23,Stasiun Meteorologi Juanda,0.0,27.1,74.0,0.0,270,0.0,18.85894,160,-7.37235119,112.7816993
2024-07-23,Stasiun Meteorologi Perak 1,0.0,27.9,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-23,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.3,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-24,Stasiun Meteorologi Juanda,0.0,26.8,77.0,0.0,270,0.0,17.07685,153,-7.37235119,112.7816993
